keyboard_id,primitive,count
fv_kwadacha_tsekene,use(,1
fv_kwakwala,any(,11
fv_kwakwala,beep,3
fv_kwakwala,context,5
fv_kwakwala,index(,1
fv_kwakwala,match,1
fv_kwakwala,mobile:developed,1
fv_kwakwala,store(,14
fv_kwakwala,use(,2
fv_kwakwala_liqwala,any(,7
fv_kwakwala_liqwala,beep,3
fv_kwakwala_liqwala,caps,20
fv_kwakwala_liqwala,context,3
fv_kwakwala_liqwala,index(,1
fv_kwakwala_liqwala,mobile:developed,1
fv_kwakwala_liqwala,nomatch,1
fv_kwakwala_liqwala,store(,14
fv_kwakwala_liqwala,use(,2
fv_lakota,mobile:developed,1
fv_lakota,store(,6
fv_lakota,use(,1
fv_lekwungen,any(,40
fv_lekwungen,beep,18
fv_lekwungen,context,18
fv_lekwungen,index(,8
fv_lekwungen,mobile:developed,1
fv_lekwungen,nomatch,1
fv_lekwungen,store(,18
fv_lekwungen,use(,2
fv_lunaapeewi_huluniixsuwaakan,mobile:developed,1
fv_lunaapeewi_huluniixsuwaakan,store(,6
fv_lunaapeewi_huluniixsuwaakan,use(,1
fv_maori,mobile:developed,1
fv_maori,store(,6
fv_maori,use(,1
fv_migmaq,any(,4
fv_migmaq,beep,2
fv_migmaq,context,2
fv_migmaq,mobile:developed,1
fv_migmaq,nomatch,1
fv_migmaq,store(,12
fv_migmaq,use(,2
fv_moose_cree,mobile:developed,1
fv_moose_cree,store(,6
fv_moose_cree,use(,1
fv_nakoda,mobile:developed,1
fv_nakoda,store(,6
fv_nakoda,use(,1
fv_naskapi,mobile:developed,1
fv_naskapi,store(,6
fv_naskapi,use(,1
fv_natwits,any(,2
fv_natwits,beep,1
fv_natwits,caps,4
fv_natwits,context,1
fv_natwits,index(,2
fv_natwits,mobile:developed,1
fv_natwits,nomatch,1
fv_natwits,store(,11
fv_natwits,use(,2
fv_neeaandeg,mobile:developed,1
fv_neeaandeg,store(,6
fv_neeaandeg,use(,1
fv_neeaaneegn,mobile:developed,1
fv_neeaaneegn,store(,6
fv_neeaaneegn,use(,1
fv_nexwslayemucen,any(,30
fv_nexwslayemucen,beep,3
fv_nexwslayemucen,context,3
fv_nexwslayemucen,index(,8
fv_nexwslayemucen,mobile:developed,1
fv_nexwslayemucen,store(,19
fv_nexwslayemucen,use(,1
fv_nisgaa,any(,6
fv_nisgaa,beep,2
fv_nisgaa,context,2
fv_nisgaa,index(,1
fv_nisgaa,mobile:developed,1
fv_nisgaa,nomatch,1
fv_nisgaa,store(,13
fv_nisgaa,use(,2
fv_nlakapamuxcheen,any(,14
fv_nlakapamuxcheen,beep,2
fv_nlakapamuxcheen,context,2
fv_nlakapamuxcheen,mobile:developed,1
fv_nlakapamuxcheen,store(,11
fv_nlakapamuxcheen,use(,1
fv_nlekepmxcin,any(,33
fv_nlekepmxcin,beep,6
fv_nlekepmxcin,caps,14
fv_nlekepmxcin,context,8
fv_nlekepmxcin,index(,15
fv_nlekepmxcin,match,1
fv_nlekepmxcin,mobile:developed,1
fv_nlekepmxcin,nomatch,1
fv_nlekepmxcin,store(,43
fv_nlekepmxcin,use(,3
fv_nlha7kapmxtsin,any(,19
fv_nlha7kapmxtsin,beep,6
fv_nlha7kapmxtsin,context,6
fv_nlha7kapmxtsin,index(,3
fv_nlha7kapmxtsin,mobile:developed,1
fv_nlha7kapmxtsin,store(,20
fv_nlha7kapmxtsin,use(,1
fv_northern_east_cree,mobile:developed,1
fv_northern_east_cree,store(,6
fv_northern_east_cree,use(,1
fv_northern_tutchone,any(,114
fv_northern_tutchone,index(,122
fv_northern_tutchone,mobile:developed,1
fv_northern_tutchone,store(,20
fv_northern_tutchone,use(,1
fv_nsilxcen,any(,33
fv_nsilxcen,beep,9
fv_nsilxcen,caps,16
fv_nsilxcen,context,11
fv_nsilxcen,index(,6
fv_nsilxcen,match,1
fv_nsilxcen,mobile:developed,1
fv_nsilxcen,nomatch,1
fv_nsilxcen,store(,27
fv_nsilxcen,use(,3
fv_nuucaanul,any(,19
fv_nuucaanul,beep,6
fv_nuucaanul,caps,22
fv_nuucaanul,context,8
fv_nuucaanul,index(,2
fv_nuucaanul,match,1
fv_nuucaanul,mobile:developed,1
fv_nuucaanul,nomatch,1
fv_nuucaanul,store(,19
fv_nuucaanul,use(,3
fv_nuxalk,mobile:developed,1
fv_nuxalk,store(,6
fv_nuxalk,use(,1
fv_ojibwa,any(,128
fv_ojibwa,deadkey(,1
fv_ojibwa,index(,93
fv_ojibwa,mobile:developed,1
fv_ojibwa,nul,4
fv_ojibwa,store(,80
fv_ojibwa,use(,1
fv_ojibwa_ifinal,any(,128
fv_ojibwa_ifinal,deadkey(,1
fv_ojibwa_ifinal,index(,93
fv_ojibwa_ifinal,mobile:developed,1
fv_ojibwa_ifinal,nul,4
fv_ojibwa_ifinal,store(,80
fv_ojibwa_ifinal,use(,1
fv_ojibwa_ifinal_rdot,any(,138
fv_ojibwa_ifinal_rdot,deadkey(,1
fv_ojibwa_ifinal_rdot,index(,96
fv_ojibwa_ifinal_rdot,mobile:developed,1
fv_ojibwa_ifinal_rdot,nul,3
fv_ojibwa_ifinal_rdot,store(,76
fv_ojibwa_ifinal_rdot,use(,1
fv_ojibwa_rdot,any(,138
fv_ojibwa_rdot,deadkey(,1
fv_ojibwa_rdot,index(,96
fv_ojibwa_rdot,mobile:developed,1
fv_ojibwa_rdot,nul,3
fv_ojibwa_rdot,store(,76
fv_ojibwa_rdot,use(,1
fv_onayotaaka,mobile:developed,1
fv_onayotaaka,store(,6
fv_onayotaaka,use(,1
fv_onodagega_onondagega,mobile:developed,1
fv_onodagega_onondagega,store(,6
fv_onodagega_onondagega,use(,1
fv_onodowaga,mobile:developed,1
fv_onodowaga,store(,6
fv_onodowaga,use(,1
fv_plains_cree,any(,77
fv_plains_cree,deadkey(,1
fv_plains_cree,index(,58
fv_plains_cree,mobile:developed,1
fv_plains_cree,nul,3
fv_plains_cree,store(,54
fv_plains_cree,use(,1
fv_sahugotine_yati,mobile:developed,1
fv_sahugotine_yati,store(,6
fv_sahugotine_yati,use(,1
fv_secwepemctsin,any(,5
fv_secwepemctsin,beep,2
fv_secwepemctsin,context,2
fv_secwepemctsin,index(,1
fv_secwepemctsin,match,1
fv_secwepemctsin,mobile:developed,1
fv_secwepemctsin,nomatch,1
fv_secwepemctsin,store(,13
fv_secwepemctsin,use(,3
fv_sencoten,any(,23
fv_sencoten,caps,22
fv_sencoten,index(,11
fv_sencoten,match,1
fv_sencoten,mobile:developed,1
fv_sencoten,nomatch,1
fv_sencoten,store(,31
fv_sencoten,use(,3
fv_severn_ojibwa,any(,127
fv_severn_ojibwa,deadkey(,1
fv_severn_ojibwa,index(,93
fv_severn_ojibwa,mobile:developed,1
fv_severn_ojibwa,nul,4
fv_severn_ojibwa,store(,80
fv_severn_ojibwa,use(,1
fv_severn_ojibwa_rdot,any(,138
fv_severn_ojibwa_rdot,deadkey(,1
fv_severn_ojibwa_rdot,index(,96
fv_severn_ojibwa_rdot,mobile:developed,1
fv_severn_ojibwa_rdot,nul,3
fv_severn_ojibwa_rdot,store(,76
fv_severn_ojibwa_rdot,use(,1
fv_sguuxs,any(,23
fv_sguuxs,beep,8
fv_sguuxs,context,8
fv_sguuxs,index(,3
fv_sguuxs,mobile:developed,1
fv_sguuxs,store(,22
fv_sguuxs,use(,1
fv_shashishalhem,any(,7
fv_shashishalhem,beep,2
fv_shashishalhem,caps,4
fv_shashishalhem,context,2
fv_shashishalhem,index(,2
fv_shashishalhem,mobile:developed,1
fv_shashishalhem,nomatch,1
fv_shashishalhem,store(,13
fv_shashishalhem,use(,2
fv_shihgotine_yati,mobile:developed,1
fv_shihgotine_yati,store(,6
fv_shihgotine_yati,use(,1
fv_skaru_re,mobile:developed,1
fv_skaru_re,store(,6
fv_skaru_re,use(,1
fv_skicinuwatuwewakon,mobile:developed,1
fv_skicinuwatuwewakon,store(,6
fv_skicinuwatuwewakon,use(,1
fv_skwxwumesh_snichim,any(,28
fv_skwxwumesh_snichim,beep,15
fv_skwxwumesh_snichim,context,15
fv_skwxwumesh_snichim,index(,4
fv_skwxwumesh_snichim,mobile:developed,1
fv_skwxwumesh_snichim,store(,15
fv_skwxwumesh_snichim,use(,1
fv_smalgyax,any(,1
fv_smalgyax,beep,2
fv_smalgyax,caps,7
fv_smalgyax,context,2
fv_smalgyax,match,1
fv_smalgyax,mobile:developed,1
fv_smalgyax,nomatch,1
fv_smalgyax,store(,9
fv_smalgyax,use(,3
fv_southern_carrier,any(,98
fv_southern_carrier,deadkey(,1
fv_southern_carrier,index(,95
fv_southern_carrier,mobile:developed,1
fv_southern_carrier,nul,1
fv_southern_carrier,store(,107
fv_southern_carrier,use(,1
fv_southern_tutchone,any(,361
fv_southern_tutchone,index(,284
fv_southern_tutchone,mobile:developed,1
fv_southern_tutchone,store(,90
fv_southern_tutchone,use(,1
fv_statimcets,any(,16
fv_statimcets,beep,2
fv_statimcets,caps,8
fv_statimcets,context,2
fv_statimcets,index(,8
fv_statimcets,mobile:developed,1
fv_statimcets,nomatch,1
fv_statimcets,store(,28
fv_statimcets,use(,2
fv_stlatlimxec,any(,40
fv_stlatlimxec,beep,8
fv_stlatlimxec,caps,14
fv_stlatlimxec,context,10
fv_stlatlimxec,index(,7
fv_stlatlimxec,match,1
fv_stlatlimxec,mobile:developed,1
fv_stlatlimxec,nomatch,1
fv_stlatlimxec,store(,23
fv_stlatlimxec,use(,3
fv_swampy_cree,mobile:developed,1
fv_swampy_cree,store(,6
fv_swampy_cree,use(,1
fv_tagizi_dene,any(,95
fv_tagizi_dene,index(,39
fv_tagizi_dene,mobile:developed,1
fv_tagizi_dene,store(,25
fv_tagizi_dene,use(,1
fv_taltan,any(,18
fv_taltan,beep,8
fv_taltan,caps,2
fv_taltan,context,8
fv_taltan,index(,3
fv_taltan,match,1
fv_taltan,mobile:developed,1
fv_taltan,nomatch,1
fv_taltan,store(,15
fv_taltan,use(,3
fv_tlicho_yatii,mobile:developed,1
fv_tlicho_yatii,store(,6
fv_tlicho_yatii,use(,1
fv_tlingit,any(,62
fv_tlingit,beep,9
fv_tlingit,context,9
fv_tlingit,index(,37
fv_tlingit,mobile:developed,1
fv_tlingit,store(,27
fv_tlingit,use(,1
fv_tlingityooxatangi,any(,11
fv_tlingityooxatangi,beep,7
fv_tlingityooxatangi,context,7
fv_tlingityooxatangi,index(,4
fv_tlingityooxatangi,mobile:developed,1
fv_tlingityooxatangi,store(,24
fv_tlingityooxatangi,use(,1
fv_tsekehne,any(,26
fv_tsekehne,beep,6
fv_tsekehne,context,10
fv_tsekehne,index(,7
fv_tsekehne,match,1
fv_tsekehne,mobile:developed,1
fv_tsekehne,nomatch,1
fv_tsekehne,store(,19
fv_tsekehne,use(,3
fv_tsilhqotin,any(,14
fv_tsilhqotin,beep,4
fv_tsilhqotin,caps,2
fv_tsilhqotin,context,4
fv_tsilhqotin,index(,4
fv_tsilhqotin,mobile:developed,1
fv_tsilhqotin,nomatch,1
fv_tsilhqotin,store(,17
fv_tsilhqotin,use(,2
fv_tsuutina,mobile:developed,1
fv_tsuutina,store(,6
fv_tsuutina,use(,1
fv_uummarmiutun,mobile:developed,1
fv_uummarmiutun,store(,6
fv_uummarmiutun,use(,1
fv_uwikala,any(,12
fv_uwikala,beep,6
fv_uwikala,caps,2
fv_uwikala,context,6
fv_uwikala,index(,11
fv_uwikala,match,1
fv_uwikala,mobile:developed,1
fv_uwikala,nomatch,1
fv_uwikala,store(,19
fv_uwikala,use(,3
fv_wendat,mobile:developed,1
fv_wendat,store(,6
fv_wendat,use(,1
fv_wobanakiodwawogan,mobile:developed,1
fv_wobanakiodwawogan,store(,6
fv_wobanakiodwawogan,use(,1
fv_xaislakala,any(,8
fv_xaislakala,beep,2
fv_xaislakala,context,2
fv_xaislakala,index(,2
fv_xaislakala,match,1
fv_xaislakala,mobile:developed,1
fv_xaislakala,nomatch,1
fv_xaislakala,store(,15
fv_xaislakala,use(,3
ga,store(,8
ga,use(,1
gaahmg,any(,24
gaahmg,caps,58
gaahmg,index(,24
gaahmg,mobile:developed,1
gaahmg,store(,17
gaahmg,use(,1
galaxie_greek_mnemonic,any(,375
galaxie_greek_mnemonic,dk(,95
galaxie_greek_mnemonic,index(,191
galaxie_greek_mnemonic,outs(,55
galaxie_greek_mnemonic,store(,78
galaxie_greek_mnemonic,use(,1
galaxie_greek_positional,any(,120
galaxie_greek_positional,context,4
galaxie_greek_positional,dk(,12
galaxie_greek_positional,index(,120
galaxie_greek_positional,store(,52
galaxie_greek_positional,use(,1
galaxie_hebrew_mnemonic,any(,9
galaxie_hebrew_mnemonic,context,2
galaxie_hebrew_mnemonic,dk(,33
galaxie_hebrew_mnemonic,index(,7
galaxie_hebrew_mnemonic,outs(,22
galaxie_hebrew_mnemonic,store(,36
galaxie_hebrew_mnemonic,use(,3
galaxie_hebrew_positional,dk(,6
galaxie_hebrew_positional,store(,10
galaxie_hebrew_positional,use(,9
gandhari,any(,11
gandhari,deadkey(,275
gandhari,dk(,11
gandhari,index(,11
gandhari,store(,20
gandhari,use(,1
gautami_bangla_bengali,any(,32
gautami_bangla_bengali,beep,2
gautami_bangla_bengali,context,38
gautami_bangla_bengali,dk(,15
gautami_bangla_bengali,index(,9
gautami_bangla_bengali,store(,22
gautami_bangla_bengali,use(,49
gautami_devanagari,any(,36
gautami_devanagari,beep,4
gautami_devanagari,context,38
gautami_devanagari,dk(,17
gautami_devanagari,index(,9
gautami_devanagari,store(,23
gautami_devanagari,use(,57
gautami_inditran,any(,19
gautami_inditran,context,17
gautami_inditran,dk(,2
gautami_inditran,index(,16
gautami_inditran,store(,37
gautami_inditran,use(,1
gautami_thamizh_tamil,any(,9
gautami_thamizh_tamil,context,5
gautami_thamizh_tamil,dk(,5
gautami_thamizh_tamil,index(,5
gautami_thamizh_tamil,store(,16
gautami_thamizh_tamil,use(,41
geba_karen_latn,caps,48
geba_karen_latn,store(,8
geba_karen_latn,use(,1
geba_karen_mymr,caps,4
geba_karen_mymr,store(,8
geba_karen_mymr,use(,1
geezbrhan,any(,57
geezbrhan,beep,8
geezbrhan,deadkey(,6
geezbrhan,index(,23
geezbrhan,store(,48
geezbrhan,use(,1
geezword_amharic,any(,90
geezword_amharic,beep,1
geezword_amharic,index(,47
geezword_amharic,mobile:developed,1
geezword_amharic,store(,89
geezword_amharic,use(,2
geezword_tigrinya,any(,90
geezword_tigrinya,beep,1
geezword_tigrinya,index(,47
geezword_tigrinya,mobile:developed,1
geezword_tigrinya,store(,84
geezword_tigrinya,use(,1
german_enhanced,any(,3
german_enhanced,caps,88
german_enhanced,dk(,11
german_enhanced,if(,6
german_enhanced,index(,3
german_enhanced,match,1
german_enhanced,mobile:developed,1
german_enhanced,platform(,6
german_enhanced,store(,14
german_enhanced,use(,2
gff-amh-7,any(,189
gff-amh-7,beep,3
gff-amh-7,context,3
gff-amh-7,deadkey(,6
gff-amh-7,index(,96
gff-amh-7,nul,2
gff-amh-7,store(,150
gff-amh-7,use(,3
gff-har-7,any(,41
gff-har-7,beep,1
gff-har-7,context,1
gff-har-7,deadkey(,3
gff-har-7,index(,28
gff-har-7,store(,40
gff-har-7,use(,1
gff-ximtanga-7,any(,78
gff-ximtanga-7,beep,1
gff-ximtanga-7,context,1
gff-ximtanga-7,deadkey(,5
gff-ximtanga-7,index(,42
gff-ximtanga-7,nomatch,2
gff-ximtanga-7,outs(,2
gff-ximtanga-7,store(,61
gff-ximtanga-7,use(,4
gff-xst-7,any(,41
gff-xst-7,beep,1
gff-xst-7,context,1
gff-xst-7,deadkey(,3
gff-xst-7,index(,28
gff-xst-7,store(,40
gff-xst-7,use(,1
gff_amh_7,any(,64
gff_amh_7,beep,1
gff_amh_7,context,1
gff_amh_7,deadkey(,3
gff_amh_7,index(,33
gff_amh_7,nul,4
gff_amh_7,store(,56
gff_amh_7,use(,1
gff_amharic,any(,171
gff_amharic,beep,1
gff_amharic,context,1
gff_amharic,deadkey(,11
gff_amharic,dk(,4
gff_amharic,if(,67
gff_amharic,index(,127
gff_amharic,mobile:developed,1
gff_amharic,store(,126
gff_amharic,use(,1
gff_amharic_classic,any(,156
gff_amharic_classic,beep,1
gff_amharic_classic,context,1
gff_amharic_classic,deadkey(,11
gff_amharic_classic,if(,48
gff_amharic_classic,index(,112
gff_amharic_classic,mobile:developed,1
gff_amharic_classic,store(,126
gff_amharic_classic,use(,1
gff_awngi_xamtanga,any(,130
gff_awngi_xamtanga,beep,8
gff_awngi_xamtanga,context,14
gff_awngi_xamtanga,deadkey(,6
gff_awngi_xamtanga,dk(,1
gff_awngi_xamtanga,if(,51
gff_awngi_xamtanga,index(,97
gff_awngi_xamtanga,mobile:developed,1
gff_awngi_xamtanga,notany(,1
gff_awngi_xamtanga,store(,107
gff_awngi_xamtanga,use(,1
gff_blin,any(,132
gff_blin,beep,8
gff_blin,context,14
gff_blin,deadkey(,6
gff_blin,dk(,1
gff_blin,if(,51
gff_blin,index(,100
gff_blin,mobile:developed,1
gff_blin,notany(,1
gff_blin,store(,106
gff_blin,use(,1
gff_ethiopic,any(,195
gff_ethiopic,beep,10
gff_ethiopic,context,11
gff_ethiopic,deadkey(,6
gff_ethiopic,dk(,1
gff_ethiopic,if(,89
gff_ethiopic,index(,151
gff_ethiopic,mobile:developed,1
gff_ethiopic,nomatch,1
gff_ethiopic,notany(,1
gff_ethiopic,outs(,2
gff_ethiopic,store(,152
gff_ethiopic,use(,3
gff_ethiopic_7,any(,70
gff_ethiopic_7,beep,1
gff_ethiopic_7,context,1
gff_ethiopic_7,deadkey(,3
gff_ethiopic_7,index(,38
gff_ethiopic_7,nomatch,2
gff_ethiopic_7,outs(,2
gff_ethiopic_7,store(,60
gff_ethiopic_7,use(,4
gff_geez,any(,85
gff_geez,beep,3
gff_geez,context,14
gff_geez,deadkey(,7
gff_geez,index(,40
gff_geez,nomatch,1
gff_geez,notany(,1
gff_geez,outs(,2
gff_geez,store(,85
gff_geez,use(,3
gff_geez_emufi,any(,426
gff_geez_emufi,beep,3
gff_geez_emufi,context,25
gff_geez_emufi,deadkey(,166
gff_geez_emufi,index(,208
gff_geez_emufi,notany(,1
gff_geez_emufi,nul,1
gff_geez_emufi,outs(,340
gff_geez_emufi,store(,301
gff_geez_emufi,use(,45
gff_geez_emufi-pua,any(,414
gff_geez_emufi-pua,beep,3
gff_geez_emufi-pua,context,17
gff_geez_emufi-pua,deadkey(,7
gff_geez_emufi-pua,index(,203
gff_geez_emufi-pua,notany(,1
gff_geez_emufi-pua,outs(,328
gff_geez_emufi-pua,store(,278
gff_geez_emufi-pua,use(,39
gff_gurage,any(,155
gff_gurage,beep,9
gff_gurage,context,16
gff_gurage,deadkey(,7
gff_gurage,if(,69
gff_gurage,index(,122
gff_gurage,mobile:developed,1
gff_gurage,notany(,1
gff_gurage,store(,119
gff_gurage,use(,1
gff_gurage_legacy,any(,82
gff_gurage_legacy,beep,8
gff_gurage_legacy,context,13
gff_gurage_legacy,deadkey(,7
gff_gurage_legacy,index(,43
gff_gurage_legacy,mobile:developed,1
gff_gurage_legacy,notany(,1
gff_gurage_legacy,store(,59
gff_gurage_legacy,use(,1
gff_harari,any(,153
gff_harari,beep,10
gff_harari,context,15
gff_harari,deadkey(,8
gff_harari,if(,69
gff_harari,index(,125
gff_harari,mobile:developed,1
gff_harari,notany(,1
gff_harari,platform(,5
gff_harari,store(,123
gff_harari,use(,1
gff_harege_fidelat,any(,16
gff_harege_fidelat,beep,1
gff_harege_fidelat,index(,16
gff_harege_fidelat,mobile:developed,1
gff_harege_fidelat,store(,28
gff_harege_fidelat,use(,1
gff_mesobe_fidelat,any(,58
gff_mesobe_fidelat,beep,2
gff_mesobe_fidelat,if(,39
gff_mesobe_fidelat,index(,58
gff_mesobe_fidelat,mobile:developed,1
gff_mesobe_fidelat,store(,72
gff_mesobe_fidelat,use(,1
gff_musnad,any(,3
gff_musnad,beep,1
gff_musnad,mobile:developed,1
gff_musnad,store(,12
